Scenario,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,ESS2,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear1,Nuclear2,OCGT_1,OCGT_2,OCGT_3,SolarPV_1,SolarPV_2,WindFarm_1,WindFarm_2
sc03,01-02 16:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,62.80995700000026,0.0,0.0,19.19916,12.79944,99.15132,148.72698
sc03,01-02 17:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,85.57366300000025,0.0,0.0,4.19826,2.79884,111.94584,167.91876
sc03,01-02 18:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,11.601921000000695,0.0,0.0,0.0,0.0,112.1247,168.18705
sc03,01-02 19:00:00+01:00,33.50314100000029,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,0.0,0.0,0.0,0.0,0.0,110.31294,165.46941
sc03,01-02 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,17.430035000000622,300.0,300.0,0.0,0.0,0.0,0.0,0.0,104.09526,156.14289
sc03,01-02 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,98.00652600000059,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,108.91734,163.37601
sc03,01-02 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,118.31112,177.46668
sc03,01-02 23:00:00+01:00,0.0,400.0,400.0,390.51302300000026,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,115.34076,173.01114
sc03,01-03 00:00:00+01:00,0.0,400.0,400.0,317.2050360000003,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,111.81036000000002,167.71554
sc03,01-03 01:00:00+01:00,0.0,400.0,400.0,137.51335500000027,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,119.51106,179.26659
sc03,01-03 02:00:00+01:00,0.0,400.0,400.0,74.37675620775636,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,134.2347,201.35205
sc03,01-03 03:00:00+01:00,0.0,400.0,400.0,148.15034799999992,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,144.5871,216.88065
sc03,01-03 04:00:00+01:00,0.0,400.0,400.0,110.69789600000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,157.10418,235.65627
sc03,01-03 05:00:00+01:00,0.0,400.0,400.0,384.61088500000005,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,168.03138,252.04707
sc03,01-03 06:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,2.2832160000000323,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,183.07296,274.60944000000006
sc03,01-03 07:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,95.26226700000085,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,194.9253,292.38795
sc03,01-03 08:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,82.79848700000036,0.0,300.0,300.0,0.0,0.0,0.0,0.641955,0.42797,198.16908000000004,297.25362
sc03,01-03 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,94.30308000000076,0.0,300.0,300.0,0.0,0.0,0.0,12.693255,8.46217,209.14566,313.71849
sc03,01-03 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,80.91488700000038,0.0,300.0,300.0,0.0,0.0,0.0,31.49586,20.99724,205.22706,307.84059
sc03,01-03 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,75.07619000000088,0.0,300.0,300.0,0.0,0.0,0.0,41.907825,27.93855,190.31526,285.47289
sc03,01-03 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,78.81554499999976,0.0,300.0,300.0,0.0,0.0,0.0,45.951195,30.63413,176.55726,264.83589
sc03,01-03 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,25.604197000000607,0.0,300.0,300.0,0.0,0.0,0.0,46.519995,31.013330000000003,188.04546,282.06819
sc03,01-03 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,13.364499000000475,0.0,300.0,300.0,0.0,0.0,0.0,43.987875,29.32525,204.21804000000003,306.32706
sc03,01-03 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,78.24113000000021,0.0,300.0,300.0,0.0,0.0,0.0,37.35291,24.90194,215.5197,323.27955
sc03,01-03 16:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,44.96808000000063,300.0,300.0,0.0,0.0,0.0,23.38152,15.58768,231.25272,346.87908
sc03,01-03 17:00:00+01:00,24.15818400000058,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,5.541450000000001,3.6943,262.04736,393.07104
sc03,01-03 18:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,98.63915300000048,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,286.85556,430.28334
sc03,01-03 19:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,4.069875000000667,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,294.18408,441.27612
sc03,01-03 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,300.9567,451.43505
sc03,01-03 21:00:00+01:00,0.0,400.0,400.0,251.84429700000032,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,310.72452,466.08678
sc03,01-03 22:00:00+01:00,0.0,400.0,400.0,104.23113100000036,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,306.0564,459.0846
sc03,01-03 23:00:00+01:00,0.0,400.0,356.31651100000005,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,305.44824,458.1723600000001
sc03,01-04 00:00:00+01:00,0.0,400.0,257.7020730000005,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,310.16604,465.24906
sc03,01-04 01:00:00+01:00,0.0,400.0,216.96063700000045,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,300.61338,450.92007
sc03,01-04 02:00:00+01:00,0.0,400.0,164.84990500000018,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,304.14006,456.21009000000004
sc03,01-04 03:00:00+01:00,0.0,400.0,171.49890400000046,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,305.1786,457.7679
sc03,01-04 04:00:00+01:00,0.0,400.0,245.1969340000003,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,313.23462,469.85193
sc03,01-04 05:00:00+01:00,0.0,400.0,400.0,52.4133630000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,309.48576,464.22864
sc03,01-04 06:00:00+01:00,0.0,400.0,400.0,261.85200100000026,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,311.9694,467.9541
sc03,01-04 07:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,305.27694,457.91541
sc03,01-04 08:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,15.020511000000457,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.59367,0.39578,297.79344,446.69016
sc03,01-04 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,40.503472000000485,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,12.025740000000003,8.01716,281.01036,421.51554000000004
sc03,01-04 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,70.9881290000004,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,30.16707,20.11138,258.855,388.2825
sc03,01-04 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,69.48579700000035,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,40.713225,27.14215,240.00846,360.01269
sc03,01-04 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,68.26210600000005,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,45.217425,30.144950000000005,229.20738000000003,343.81107
sc03,01-04 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,65.97377200000054,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,45.813375,30.54225,221.62704,332.44056
sc03,01-04 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,9.413781000000455,0.0,300.0,300.0,0.0,0.0,0.0,43.37122500000001,28.91415,213.79146000000003,320.68719
sc03,01-04 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,113.51296100000019,0.0,300.0,300.0,0.0,0.0,0.0,36.907185000000005,24.60479,204.92088000000004,307.38132
sc03,01-04 16:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,17.736300000000828,300.0,300.0,0.0,0.0,0.0,23.264265,15.50951,194.24856000000003,291.37284
sc03,01-04 17:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,68.93922000000032,300.0,300.0,0.0,0.0,0.0,5.61933,3.74622,196.25106,294.37659
sc03,01-04 18:00:00+01:00,43.91581700000013,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.03717,0.0,220.06686,330.10029
sc03,01-04 19:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,24.44115300000005,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,225.52368,338.28552
sc03,01-04 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,21.18851100000063,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,213.75978,320.63967
sc03,01-04 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,6.882665000000565,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,188.3613,282.54195
sc03,01-04 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,160.23624,240.35436
sc03,01-04 23:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,120.0714,180.10710000000003
sc03,01-05 00:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,90.62616,135.93924
sc03,01-05 01:00:00+01:00,0.0,400.0,400.0,396.360737,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,72.49524,108.74286
sc03,01-05 02:00:00+01:00,0.0,400.0,400.0,367.39836000000014,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,67.44024,101.16036000000001
sc03,01-05 03:00:00+01:00,0.0,400.0,400.0,375.4568519999999,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,67.58508,101.37762000000001
sc03,01-05 04:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,63.99324000000001,95.98986
sc03,01-05 05:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,78.95442900000005,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,60.873,91.3095
sc03,01-05 06:00:00+01:00,45.454722999999866,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,71.45472,107.18208
sc03,01-05 07:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,72.69269800000046,300.0,300.0,0.0,0.0,0.0,0.0,0.0,82.8351,124.25265
sc03,01-05 08:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,37.32260400000077,0.0,0.0,0.520365,0.34691000000000005,94.78734,142.18101
sc03,01-05 09:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,69.0947620000011,0.0,0.0,10.418475,6.94565,95.88384,143.82576
sc03,01-05 10:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,61.675860000000704,0.0,0.0,26.335545000000003,17.55703,88.45242,132.67863
sc03,01-05 11:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,28.885051000000953,0.0,0.0,35.618745,23.74583,78.31476,117.47214
sc03,01-05 12:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,89.08277100000008,300.0,300.0,0.0,0.0,0.0,39.994665,26.66311,72.58656,108.87984
sc03,01-05 13:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,44.347317000000174,300.0,300.0,0.0,0.0,0.0,41.348445,27.565630000000002,74.99256,112.48884
sc03,01-05 14:00:00+01:00,84.24874400000049,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,0.0,0.0,0.0,39.72024,26.48016,78.75642,118.13463
sc03,01-05 15:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,35.28513600000062,0.0,0.0,34.19092500000001,22.79395,78.59028,117.88542000000001
sc03,01-05 16:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,139.47886300000067,0.0,0.0,21.650940000000002,14.43396,79.69074,119.53611000000001
sc03,01-05 17:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,174.32250800000025,0.0,0.0,5.187135,3.45809,84.0807,126.12105000000001
sc03,01-05 18:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,43.313228000000606,0.0,0.0,0.0,0.0,97.05384000000001,145.58076
sc03,01-05 19:00:00+01:00,111.88123999999988,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,105.3825,158.07375
sc03,01-05 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,104.58475600000028,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,104.01918,156.02877
sc03,01-05 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,97.17488200000035,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,102.90558,154.35837000000004
sc03,01-05 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,109.75926,164.63889
sc03,01-05 23:00:00+01:00,0.0,400.0,400.0,358.640718,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,126.48474000000002,189.72711
sc03,01-06 00:00:00+01:00,0.0,400.0,400.0,228.96432200000015,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,141.819,212.72850000000003
sc03,01-06 01:00:00+01:00,0.0,400.0,400.0,99.8711069999998,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,161.31006,241.96509000000003
sc03,01-06 02:00:00+01:00,0.0,400.0,400.0,16.38908299999997,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,168.4437,252.66555000000002
sc03,01-06 03:00:00+01:00,0.0,400.0,346.686567,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,179.98518,269.97777
sc03,01-06 04:00:00+01:00,0.0,400.0,302.93194600000027,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,192.37212,288.55818
sc03,01-06 05:00:00+01:00,0.0,400.0,347.2059070000001,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,197.16132,295.74198
sc03,01-06 06:00:00+01:00,0.0,400.0,400.0,19.162224000000005,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,202.3272,303.4908
sc03,01-06 07:00:00+01:00,0.0,400.0,400.0,136.04811800000016,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,197.1384,295.7076
sc03,01-06 08:00:00+01:00,0.0,400.0,400.0,255.76622799999947,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.5016750000000001,0.33445,198.43482,297.65223
sc03,01-06 09:00:00+01:00,0.0,400.0,400.0,355.4102160000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,7.620225,5.08015,189.636,284.45400000000006
sc03,01-06 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,20.220690000000005,13.48046,150.06222,225.09333
sc03,01-06 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,28.02396,18.68264,117.50172,176.25258
sc03,01-06 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,31.23405,20.822700000000005,102.64428,153.96642
sc03,01-06 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,32.739165,21.82611,103.15278,154.72917000000004
sc03,01-06 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,32.044995,21.363330000000005,107.96808000000001,161.95212
sc03,01-06 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,8.862537000000724,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,27.730395,18.48693,100.75566,151.13349000000002
sc03,01-06 16:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,57.404815000000276,0.0,300.0,300.0,0.0,0.0,0.0,17.096505,11.39767,96.25866,144.38799
sc03,01-06 17:00:00+01:00,41.92943400000038,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,3.83139,2.55426,89.36568,134.04852
sc03,01-06 18:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,91.33697200000046,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,96.66186,144.99279
sc03,01-06 19:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,64.76092400000077,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,112.85628,169.28442
sc03,01-06 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,137.36628,206.04942
sc03,01-06 21:00:00+01:00,0.0,400.0,400.0,384.25329399999987,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,156.64974,234.97461000000004
sc03,01-06 22:00:00+01:00,0.0,400.0,400.0,274.3776200000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,155.57424,233.36136
sc03,01-06 23:00:00+01:00,0.0,400.0,400.0,155.20911600000042,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,152.5485,228.82275
sc03,01-07 00:00:00+01:00,0.0,400.0,400.0,104.19142299999962,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,139.53744,209.30616
sc03,01-07 01:00:00+01:00,0.0,400.0,400.0,81.05530400000016,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,115.21074,172.81611
sc03,01-07 02:00:00+01:00,0.0,400.0,400.0,84.60724600000003,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,89.29386000000001,133.94079
sc03,01-07 03:00:00+01:00,0.0,400.0,400.0,114.45350400000032,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,62.5662,93.8493
sc03,01-07 04:00:00+01:00,0.0,400.0,400.0,142.57469899999987,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,43.09374,64.64061
sc03,01-07 05:00:00+01:00,0.0,400.0,400.0,191.33683300000004,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,36.30462,54.45693
sc03,01-07 06:00:00+01:00,0.0,400.0,400.0,245.97179600000007,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,39.22974,58.84461
sc03,01-07 07:00:00+01:00,0.0,400.0,400.0,295.0507170000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,52.87362,79.31043
sc03,01-07 08:00:00+01:00,0.0,400.0,400.0,363.6614770000004,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.296685,0.19779,70.3956,105.5934
sc03,01-07 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,5.73813,3.82542,66.22806,99.34209000000001
sc03,01-07 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,35.89867200000019,0.0,0.0,300.0,300.0,0.0,0.0,0.0,15.798900000000001,10.532600000000002,41.94426000000001,62.91639
sc03,01-07 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,24.412280000000287,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,24.959835,16.63989,27.23214,40.84821
sc03,01-07 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,46.76758800000036,0.0,0.0,300.0,300.0,0.0,0.0,0.0,31.32882,20.88588,22.44288,33.66432
sc03,01-07 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,26.193638000000185,0.0,0.0,300.0,300.0,0.0,0.0,0.0,34.38310500000001,22.92207,19.32702,28.99053
sc03,01-07 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,48.4693730000002,0.0,0.0,300.0,300.0,0.0,0.0,0.0,33.611145,22.40743,16.8039,25.20585
sc03,01-07 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,14.285326000000097,0.0,300.0,300.0,0.0,0.0,0.0,28.784505,19.18967,15.12888,22.69332
sc03,01-07 16:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,67.90003100000008,300.0,300.0,0.0,0.0,0.0,17.988405,11.99227,16.46808,24.70212
sc03,01-07 17:00:00+01:00,55.429965000000635,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,0.0,0.0,0.0,4.289925,2.85995,23.567820000000005,35.35173
sc03,01-07 18:00:00+01:00,90.004305,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,39.29946,58.94919000000001
sc03,01-07 19:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,16.070078000000155,300.0,300.0,0.0,0.0,0.0,0.0,0.0,45.76644,68.64966
sc03,01-07 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,52.447521999999914,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,48.02004,72.03006
sc03,01-07 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,63.615524999999785,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,44.85822,67.28733
sc03,01-07 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,48.44352000000001,72.66528
sc03,01-07 23:00:00+01:00,0.0,400.0,400.0,379.9703969999999,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,50.40612000000001,75.60918
